CAND_ID,CAND_NAME,OFFICE_NAME,CAND_PTY_AFFILIATION,CAND_OFFICE_ST,CAND_ICI,TTL_RECEIPTS,TTL_DISB,TTL_INDIV_CONTRIB,CAND_CONTRIB,CAND_LOANS,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,COH_COP,DEBTS_OWED_BY
H2FL13279,"HENSON, AUDREY",House,REP,FL,O,0.0,6653.43,0.0,0.0,0.0,0.0,0.0,1613.88,0.0
H2FL13287,"HAYSLETT, KEVIN",House,REP,FL,O,9000.0,9588.73,0.0,9000.0,0.0,0.0,0.0,0.0,0.0
H6FL14112,"QUINN, CHRISTINE YVONNE",House,REP,FL,C,0.0,54.25,0.0,0.0,0.0,0.0,0.0,837.13,157780.9
H2FL13212,"CRAFT, FRANK S",House,LIB,FL,O,64.86,83.0,60.0,4.86,0.0,0.0,0.0,-474.23,11000.0
H6FL11126,"CASTOR, KATHY",House,DEM,FL,I,1166739.26,1290979.28,509773.16,0.0,0.0,640313.16,0.0,226729.87,0.0
H4FL14117,"ROCHFORD, ROBERT ANTHONY ROCKY CAPT",House,REP,FL,C,72882.58,70703.02,39396.58,1441.0,32000.0,0.0,0.0,2179.56,148734.14
H4FL14141,"PETERS, JOHN",House,REP,FL,C,68155.74,68155.74,26526.76,0.0,41628.98,0.0,0.0,0.0,0.0
H2FL14269,"BRADLEY, CHRISTOPHER",House,NNE,FL,C,10105.0,12091.64,100.0,10005.0,0.0,0.0,0.0,4318.5,26000.0
H4FL14109,"PERRY, NEELAM TANEJA DR",House,NPA,FL,C,2040.0,2040.0,40.0,0.0,2000.0,0.0,0.0,0.0,2000.0
H2FL15258,"RAMIREZ, CESAR",House,DEM,FL,C,0.0,1675.31,0.0,0.0,0.0,0.0,0.0,2401.97,0.0
H4FL15155,"COHN, ALAN",House,DEM,FL,C,5.15,1840.45,0.0,0.0,0.0,0.0,0.0,205.21,12553.02
H4FL15171,"FITZGERALD, KRIS",House,DEM,FL,C,18066.31,17405.85,18042.31,0.0,0.0,0.0,0.0,411.38,0.0
H4FL15189,"KEMP, PATRICIA",House,DEM,FL,C,542647.03,542647.03,428772.03,0.0,50000.0,63500.0,0.0,0.0,0.0
H2FL07206,"MCGOVERN, KEVIN JOHN",House,REP,FL,O,50.0,888.0,0.0,0.0,0.0,0.0,0.0,2200.89,145000.0
H2FL14277,"JUDGE, JAMES MR",House,REP,FL,C,86135.46,88018.7,80916.86,4587.5,0.0,0.0,0.0,0.0,0.0
H2FL15191,"TOLEDO, JACKIE",House,REP,FL,C,861.36,1079.0,0.0,300.0,0.0,0.0,0.0,82.65,38885.73
H2FL15241,"LEE, LAUREL",House,REP,FL,I,2162709.67,1815179.46,571220.63,0.0,0.0,811300.0,0.0,434770.5,38066.48
H4FL15205,"BARBOSA, JENNIFER MS.",House,REP,FL,C,37656.68,37656.68,19931.28,500.0,17100.0,0.0,0.0,0.0,0.0
H8FL15230,"SPANO, VINCENT ROSS",House,REP,FL,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.24,108716.45
H2FL13139,"SCHNEIDER, JAN",House,DEM,FL,C,32722.75,23978.51,19782.57,12940.18,0.0,0.0,0.0,40918.74,143129.69
H4FL16161,"SCHNEIDER, JAN",House,DEM,FL,C,32722.75,23978.51,19782.57,12940.18,0.0,0.0,0.0,40893.74,105516.8
H4FL16187,"MILLER, TRENT",House,DEM,FL,C,76862.0,79099.55,22112.0,0.0,50000.0,0.0,0.0,-2237.55,47500.0
H2FL16108,"HYDE, MARTIN",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182203.55
H4FL16021,"FOLEY, MARK A",House,REP,FL,C,434.28,83542.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4FL16179,"SPEIR, JASON EDWARD",House,REP,FL,C,550041.33,549380.09,44526.46,1000.0,500000.0,0.0,0.0,661.24,0.0
H6FL13148,"BUCHANAN, VERNON",House,REP,FL,I,1824538.71,2158676.09,526408.42,0.0,0.0,1234600.0,0.0,1049213.35,0.0
H0FL17159,"ELLISON, ALLEN",House,DEM,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.69,16273.0
H4FL17037,"ELLISON, ALLEN L",House,DEM,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.61,4800.0
H4FL17052,"LOPEZ, MANNY",House,DEM,FL,C,69448.01,69448.01,44298.57,0.0,20000.0,3420.18,0.0,0.0,0.0
H4FL17060,"MONTAVON, MATTHEW",House,DEM,FL,C,69457.1,69136.07,27792.65,21664.45,20000.0,0.0,0.0,0.0,0.0
H8FL17053,"STEUBE, GREG",House,REP,FL,I,1735999.36,1112116.54,681863.83,0.0,0.0,749000.0,0.0,1591295.8,0.0
H2FL17106,"KALE, ANDREA DORIA",House,DEM,FL,C,30629.22,30174.83,15200.14,40.9,8200.0,188.18,7000.0,75.75,17550.0
H4FL18134,"BRAUNSTON, PETER ALAN MR",House,DEM,FL,C,12820.0,12578.84,1920.0,0.0,10900.0,0.0,0.0,125.0,0.0
H6FL18113,"CHANE, JONATHAN",House,DEM,FL,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117120.17
H0FL15104,"FRANKLIN, SCOTT MR.",House,REP,FL,I,815897.15,686777.37,376418.98,0.0,0.0,439400.0,0.0,481895.48,390000.0
H2FL15159,"SCHMELING, WENDY JUNE MS.",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.66,0.0
H2FL18138,"HAYDEN, KEITH R. JR",House,NPA,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0FL19106,"BANYAI, CINDY LYN",House,DEM,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277657.32,36445.06
H4FL19116,"LERNER, KARI",House,DEM,FL,C,184066.35,178545.66,179823.63,0.0,3742.72,500.0,0.0,5520.69,3742.72
H0FL19221,"ASKAR, CASEY",House,REP,FL,O,0.0,92.25,0.0,0.0,0.0,0.0,0.0,43.0,3362393.52
H2FL14186,"DONALDS, BYRON",House,REP,FL,I,6600931.63,5598912.45,4812440.63,0.0,0.0,682634.15,0.0,1740010.46,5258.14
H4FL19090,"BENACQUISTO, LIZBETH",House,REP,FL,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121325.68
H6FL19087,"ROONEY, FRANCIS",House,REP,FL,I,0.0,1590.37,0.0,0.0,0.0,0.0,0.0,6479.3,392000.0
H2FL20134,"SHARIEF, BARBARA",House,DEM,FL,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801288.37
H2FL20159,"HOLNESS, DALE V.C. MR.",House,DEM,FL,C,0.0,120.0,0.0,0.0,0.0,0.0,0.0,19082.31,90000.0
H2FL20266,"JACKSON, PHIL",House,DEM,FL,O,0.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,36900.0
H2FL23021,"HASTINGS, ALCEE L",House,DEM,FL,I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8FL20032,"CHERFILUS-MCCORMICK, SHEILA",House,DEM,FL,I,639178.7,634440.89,336126.11,0.0,5000.0,295550.0,0.0,7516.27,4187691.13
H2FL20225,"DEGRAMMONT, VIC",House,REP,FL,C,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL25083,"CLARK, DREW-MONTEZ DR.",House,REP,FL,C,98.54,4587.6,86.04,0.0,0.0,0.0,0.0,0.0,5850.0
H2FL18096,"BALDERRAMOS ROBINSON, CORINNA",House,DEM,FL,C,445.5,2493.15,445.5,0.0,0.0,0.0,0.0,2047.65,0.0
H4FL21070,"WITKOP, THOMAS",House,DEM,FL,C,265397.71,265411.15,235547.71,0.0,27000.0,2000.0,850.0,-13.44,0.0
H2FL21082,"BUONGIORNO, JEFFREY D",House,REP,FL,C,-185240.76,93570.9,275.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL21124,"SKRBIC, LJUBO DR MD",House,REP,FL,C,0.0,21957.11,0.0,0.0,0.0,0.0,0.0,-27809.0,22550.64
H2FL21165,"MARKS, MARTIN J.",House,REP,FL,C,0.0,46688.99,0.0,0.0,0.0,0.0,0.0,3691.66,0.0
H4FL21096,"WILES, RICK",House,REP,FL,C,260904.62,260904.62,40904.62,0.0,220000.0,0.0,0.0,0.0,213607.83
H6FL18097,"MAST, BRIAN",House,REP,FL,I,3998823.63,4341119.59,3070108.2,0.0,0.0,350250.0,0.0,1771377.66,0.0
H2FL21066,"TROUT, W. MICHAEL ""MIKE""",House,FL,FL,C,22.17,22.17,0.0,22.17,0.0,0.0,0.0,9373.64,10830.0
H0FL19080,"DEUTCH, THEODORE ELIOT",House,DEM,FL,I,0.0,188716.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL14053,"FRANKEL, LOIS J.",House,DEM,FL,I,1887170.43,2245556.41,1261439.45,0.0,0.0,568363.64,0.0,287321.25,0.0
H0FL22159,"FLYNN, FRAN",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-959.7
H2FL21090,"DORILAS, ROD MR.",House,REP,FL,C,1480.13,3031.11,694.13,750.0,0.0,0.0,0.0,743.9,77128.82
H2FL21108,"FRANZESE, DANIEL JOHN",House,REP,FL,C,1776993.98,1775046.36,392695.79,228.99,1379000.0,2500.0,1225.0,9928.49,2541357.57
H2FL21132,"ADEIMY, DEBORAH",House,REP,FL,C,190509.87,187345.34,172348.62,15161.25,2000.0,1000.0,0.0,3608.14,23581.2
H2FL21140,"ARIANAS, PETER STEVEN",House,REP,FL,C,0.0,1057.36,0.0,0.0,0.0,0.0,0.0,0.0,35642.34
H2FL22239,"O'ROURKE, MICHAEL JOSEPH",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4FL22136,"GUTMANN, ANDREW",House,REP,FL,C,752101.69,747608.44,636397.0,3954.69,110000.0,1000.0,750.0,4493.25,117161.44
H8FL22061,"KIMAZ, NICOLAS T MR.",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL22171,"MOSKOWITZ, JARED",House,DEM,FL,I,2358065.32,2091402.28,1576746.02,0.0,0.0,571715.27,1000.0,349286.7,115700.0
H2FL23260,"TROUT, W MICHAEL",House,DEM,FL,C,22.17,22.17,0.0,22.17,0.0,0.0,0.0,9373.64,10830.0
H2FL23278,"ELLISON, ALLEN",House,DEM,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.08,11473.0
H0FL22100,"CEREZO SWAFFAR, DARLENE",House,REP,FL,C,113833.63,113651.61,92641.61,0.0,21192.02,0.0,0.0,182.02,21025.0
H0FL23090,"SPALDING, CARLA A",House,REP,FL,C,759649.76,745570.47,724947.77,0.0,0.0,0.0,0.0,26999.08,70966.85
H2FL20043,"KAUFMAN, JOE",House,REP,FL,C,166713.53,101955.24,166713.53,0.0,0.0,0.0,0.0,62789.01,89862.53
H2FL21173,"MCLAUGHLIN, CHRISTY",House,REP,FL,C,0.0,2076.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL23138,"BUDD, JOE",House,REP,FL,C,0.0,257.09,0.0,0.0,0.0,0.0,0.0,0.0,55000.0
H2FL23146,"WEINSTEIN, IRA",House,REP,FL,C,14.75,979.58,0.0,0.0,0.0,0.0,0.0,0.0,28004.42
H4FL23084,"THELUSCA, JOE",House,REP,FL,C,94647.05,94647.05,21904.48,200.0,71200.0,0.0,0.0,0.0,71621.87
H4FL23100,"CHESS, STEVEN",House,REP,FL,C,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,3902.2
H4FL23118,"BARVE, GARY",House,REP,FL,C,29153.73,28977.09,29148.73,0.0,0.0,0.0,0.0,2039.64,0.0
H4FL23126,"WEINROTH, ROBERT S.",House,REP,FL,C,371529.13,369941.54,214121.28,6339.1,150000.0,0.0,0.0,1587.59,6108.39
H6FL18121,"SPALDING, CARLA ARLENE",House,REP,FL,C,759649.76,745570.47,724947.77,0.0,0.0,0.0,0.0,26999.08,70966.85
H6FL23105,"HAMILTON, MICHAELANGELO COLLINS",House,REP,FL,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8FL23051,"REYES, CARLOS JOSE JR.",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99443.88
H0FL17068,"WILSON, FREDERICA S.",House,DEM,FL,I,488827.68,566479.18,155799.83,0.0,0.0,324360.08,0.0,497199.62,15250.0
H2FL24045,"HARRIS, KEVIN COREY",House,DEM,FL,C,3053.36,3664.0,3053.36,0.0,0.0,0.0,0.0,2158.19,0.0
H2FL24060,"EDMONSON, AUDREY",House,DEM,FL,C,0.0,2104.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0FL24205,"SPICER, LAVERN",House,REP,FL,C,5289.27,4255.16,4956.2,0.0,324.12,0.0,0.0,0.0,1612.67
H4FL24041,"SPICER, LAVERN",House,REP,FL,C,24066.43,24063.13,24060.43,0.0,0.0,0.0,0.0,3.3,0.0
H4FL24058,"NAVARRO, JESUS",House,REP,FL,C,33224.76,33811.39,12712.76,10000.0,10512.0,0.0,0.0,-586.63,10512.0
H0FL23082,"PERELMAN, JENNIFER PILCHICK",House,DEM,FL,C,467506.67,467506.67,464941.91,0.0,0.0,2500.0,0.0,0.0,0.0
H2FL25091,"MILLWEE, ROBERT",House,DEM,FL,C,0.0,4167.96,0.0,0.0,0.0,0.0,0.0,0.0,14000.0
H4FL20023,"WASSERMAN SCHULTZ, DEBBIE",House,DEM,FL,I,2896300.36,2621370.79,2065806.1,0.0,0.0,795500.0,0.0,1057308.92,0.0
H8FL27086,"BARZEE FLORES, MARY",House,DEM,FL,O,0.0,3827.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0FL19163,"AQUINO, DARREN DIONE MR.",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.72,0.0
H4FL25022,"YOUNG, RUBIN MR.",House,REP,FL,C,11525.46,11525.46,11294.49,0.0,0.0,0.0,0.0,0.0,0.0
H4FL25030,"EDDY, CHRISTOPHER",House,REP,FL,C,416343.66,414359.79,259828.85,26514.81,120000.0,10000.0,0.0,1983.87,0.0
H4FL25055,"LEIB, BRYAN",House,REP,FL,C,75241.38,75175.78,63040.92,0.0,12200.0,0.0,0.0,65.6,12200.0
H4FL26103,"ATKINS, JOEY DAVID",House,DEM,FL,C,36675.0,36295.79,36675.0,0.0,0.0,0.0,0.0,379.21,0.0
H0FL25038,"RIVERA, DAVID",House,REP,FL,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139873.58
H2FL25018,"DIAZ-BALART, MARIO",House,REP,FL,I,2363025.68,1823215.18,1260616.07,0.0,0.0,1071750.0,0.0,1819320.2,0.0
H2FL26081,"SWANSON, RUTH ANN",House,REP,FL,C,126.28,3736.73,126.28,0.0,0.0,0.0,0.0,-3610.45,2467.97
H4FL26095,"FRATTO, JOHN ROBERT",House,REP,FL,C,37786.81,37248.42,30081.81,0.0,7705.0,0.0,0.0,538.39,7705.0
H4FL26111,"EVANS, RICHARD MR.",House,REP,FL,C,13700.0,13252.94,200.0,0.0,13500.0,0.0,0.0,200.0,0.0
H0FL26044,"MISIGOY, DENNIS",House,LIB,FL,C,0.0,627.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL27089,"RUSSELL, KEN",House,DEM,FL,C,0.0,2874.93,0.0,0.0,0.0,0.0,0.0,0.0,60860.91
H4FL27010,"BAEZ-GELLER, LUCIA",House,DEM,FL,C,654171.35,641799.11,592775.51,0.0,0.0,60800.0,56.33,12372.24,0.0
H4FL27036,"DAVEY, MICHAEL",House,DEM,FL,C,577359.73,577561.26,370109.58,0.0,0.0,7250.15,0.0,-201.53,205000.0
H8FL00034,"TADDEO, ANNETTE",House,DEM,FL,C,1000.0,14007.26,0.0,0.0,0.0,1000.0,0.0,823.05,393530.0
H8FL27052,"RODRIGUEZ, JOSE JAVIER",House,DEM,FL,O,0.0,2819.16,0.0,0.0,0.0,0.0,0.0,175830.86,0.0
H8FL27060,"RICHARDSON, DAVID",House,DEM,FL,O,0.0,7102.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2FL27071,"POLO, FRANK",House,REP,FL,C,510.25,244.16,510.25,0.0,0.0,0.0,0.0,408.5,0.0
H8FL27110,"FERRER, GABRIEL A",House,REP,FL,C,89.01,676.01,0.0,89.01,0.0,0.0,0.0,-576.8,0.0
H8FL27185,"SALAZAR, MARIA ELVIRA",House,REP,FL,I,3230463.98,1849517.0,910896.0,0.0,0.0,999203.48,5000.0,1410827.14,14300.0
H2FL28038,"ASENCIO, ROBERT",House,DEM,FL,O,0.0,38.0,0.0,0.0,0.0,0.0,0.0,-15320.84,0.0
H4FL28042,"EHR, PHIL",House,DEM,FL,C,1199607.63,1186116.33,1102082.44,17436.27,80000.0,0.0,0.0,16850.92,319743.63
H0FL26036,"GIMENEZ, CARLOS",House,REP,FL,I,1127145.82,1270923.94,345944.23,0.0,0.0,344900.0,0.0,576027.97,0.0
H2FL26073,"SCHAFFER, JEREMIAH",House,REP,FL,C,0.0,250.0,0.0,0.0,0.0,0.0,0.0,270.02,0.0
H8FL26062,"FAAS, SOURAYA",House,LIB,FL,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.0
H2GA01249,"HERRING, WADE WILKES MR. II",House,DEM,GA,C,760.16,4622.76,0.0,0.0,500.0,0.0,0.0,0.0,0.0
H2GA01272,"MUNROE, MICHELLE",House,DEM,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28960.62
H4GA01153,"HEWITT, PATTI",House,DEM,GA,C,65790.26,65257.76,58290.26,0.0,7500.0,0.0,0.0,1082.26,7500.0
H0GA01060,"MERRITT, DANIEL",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34578.24
H4GA01039,"CARTER, EARL LEROY",House,REP,GA,I,2597666.23,1396344.13,719028.02,0.0,0.0,1583431.03,0.0,3018930.34,0.0
H0GA01029,"GRIGGS, JOYCE MARIE",House,IND,GA,C,788.0,942.4,0.0,0.0,788.0,0.0,0.0,79.57,84555.0
H2GA02031,"BISHOP, SANFORD",House,DEM,GA,I,1913894.21,1785249.9,694444.19,0.0,0.0,1210600.0,5000.0,182860.98,0.0
H2GA02148,"O'HARA, JOSEPH",House,DEM,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,5220.0
H2GA02155,"WEST, CHRISTOPHER CHRIS",House,REP,GA,C,-31.74,20808.22,-31.74,0.0,0.0,0.0,0.0,0.0,0.0
H2GA02163,"JOHNSON, ARTHUR WAYNE",House,REP,GA,C,599567.08,598266.2,53238.08,0.0,513150.0,28000.0,5000.0,1861.12,1009650.0
H2GA02189,"HUNT, JEREMY",House,REP,GA,C,0.0,225.0,0.0,0.0,0.0,0.0,0.0,3352.57,77247.66
H4GA02078,"CHILDS, VIVIAN LOUISE",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.99,10000.0
H4GA02094,"TAYLOR, TRACY",House,REP,GA,C,20806.27,16977.77,19172.81,0.0,0.0,0.0,0.0,0.0,0.0
H4GA02102,"HAND, CHUCK",House,REP,GA,C,57889.06,57889.06,49839.33,5440.52,0.0,0.0,0.0,0.0,0.0
H4GA02136,"NIXON, MICHAEL",House,REP,GA,C,45778.88,40086.53,37478.88,5300.0,0.0,0.0,0.0,5943.35,0.0
H0GA03074,"ALMONORD, VALBRUN",House,DEM,GA,O,44721.53,43133.85,24721.53,0.0,20000.0,0.0,0.0,-4635.38,0.0
H4GA03100,"KELLER, MAURA",House,DEM,GA,O,148905.21,72901.51,121683.33,0.0,27121.88,0.0,0.0,2935.57,25520.0
H0GA13032,"CRANE, MICHAEL ROBERT",House,REP,GA,O,590543.15,590555.45,534119.02,0.0,40000.0,9000.0,5000.0,0.0,115755.6
H2GA07121,"CORBIN, MICHAEL ALLEN",House,REP,GA,O,66605.52,65268.62,39998.33,0.0,2500.0,0.0,0.0,4091.66,700.0
H4GA03050,"BENNETT, JIM MR",House,REP,GA,O,39848.19,39848.19,38148.19,1700.0,0.0,0.0,0.0,0.0,0.0
H4GA03068,"DUGAN, MICHAEL",House,REP,GA,O,769169.46,769169.46,705277.54,0.0,0.0,63891.92,0.0,0.0,0.0
H4GA03076,"SINGLETON, PHILLIP",House,REP,GA,O,178393.8,176758.28,138562.14,1595.7,0.0,29186.09,0.0,1635.52,0.0
H4GA03092,"JENKINS, DAVID",House,REP,GA,O,1351.0,1351.0,351.0,0.0,0.0,1000.0,0.0,0.0,0.0
H4GA03118,"BLAIR, RAYMOND J JR",House,REP,GA,O,43373.9,43373.9,17501.47,10872.43,15000.0,0.0,0.0,0.0,0.0
H4GA03126,"JACK, BRIAN",House,REP,GA,O,2296183.1,2056006.77,1228335.96,259.84,7515.71,629289.67,0.0,240176.33,7515.71
H6GA03113,"FERGUSON, ANDERSON DREW IV",House,REP,GA,I,885616.08,1245173.14,112095.15,0.0,0.0,716350.0,0.0,58752.3,0.0
H6GA03170,"EKPETE KAMA, ULOMA",House,REP,GA,,54190.77,23086.42,23589.45,0.0,0.0,0.0,0.0,0.0,0.0
H6GA03188,"EKPETE KAMA, ULOMA",House,REP,GA,,54190.77,23086.42,23589.45,0.0,0.0,0.0,0.0,0.0,0.0
H6GA14052,"EKPETE KAMA, ULOMA",House,REP,GA,,54190.77,23086.42,23589.45,0.0,0.0,0.0,0.0,0.0,0.0
H6GA04129,"JOHNSON, HENRY C. 'HANK'",House,DEM,GA,I,669938.25,622047.45,133881.96,0.0,0.0,531193.45,31.3,111676.0,5211.2
H4GA12051,"YU, EUGENE CHIN MR.",House,REP,GA,C,66585.15,44230.17,62085.15,4500.0,0.0,0.0,0.0,43381.03,61000.0
H0GA05301,"WILLIAMS, NIKEMA N.",House,DEM,GA,I,1003637.94,994463.42,361641.41,0.0,0.0,592323.06,0.0,13241.65,0.0
H2GA05174,"STOVALL, VALENCIA",House,DEM,GA,C,0.0,2707.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H6GA05217,"LEWIS, JOHN R",House,DEM,GA,I,0.0,189571.31,0.0,0.0,0.0,0.0,0.0,46765.96,0.0
H2GA05166,"ZIMM, CHRISTIAN GERARD",House,REP,GA,C,0.0,751.78,0.0,0.0,0.0,0.0,0.0,-751.78,0.0
H4GA06145,"RICHARDSON, JERICA",House,DEM,GA,C,115730.65,117933.44,110510.65,0.0,5220.0,0.0,0.0,-2202.79,8220.0
H4GA06152,"THOMAS, MAANDISHA A",House,DEM,GA,C,20150.0,15959.75,6675.0,0.0,13475.0,0.0,0.0,4520.85,13475.0
H8GA06369,"KAPLE, BOBBY",House,DEM,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H8GA06393,"MCBATH, LUCIA KAY MS.",House,DEM,GA,I,2454303.29,2235332.3,1763263.15,0.0,0.0,664754.93,31.3,953274.45,0.0
H0GA06200,"HARBIN, BLAKE",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188076.7,250000.0
H4GA07283,"CRISWELL, JEFFERSON EDWARD",House,REP,GA,C,28099.47,28099.47,11816.47,0.0,12783.0,3500.0,0.0,0.0,14658.29
H2GA06149,"DESVIGNES, ELFREDA",House,W,GA,C,5623.77,4519.79,2462.42,0.0,0.0,0.0,0.0,1103.98,0.0
H0GA07323,"KARINSHAK, ZAHRA S.",House,DEM,GA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA06222,"CHRISTIAN, ROBERT FRANKLIN MR. III",House,DEM,GA,C,37360.19,0.0,37360.19,0.0,0.0,0.0,0.0,26376.9,245220.0
H4GA06137,"ABRAHAM, SHELLY JOHN",House,DEM,GA,C,20534.6,19514.49,3393.0,2100.0,15041.6,0.0,0.0,9381.52,13607.9
H8GA07201,"BOURDEAUX, CAROLYN",House,DEM,GA,I,4919.73,7920.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H0GA07232,"GONSALVES, MARK",House,REP,GA,C,3695.14,6583.08,0.0,1695.14,0.0,0.0,0.0,0.0,0.0
H0GA07273,"MCCORMICK, RICHARD DEAN DR.",House,REP,GA,I,2277571.82,1684550.99,1020787.94,0.0,0.0,446100.0,0.0,697822.91,0.0
H0GA07307,"BABBAGE, LISA NOEL DR.",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA07139,"GEORGE, YAHANSEH YG NYGHTSTORM",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA10232,"WEST, MARY",House,REP,GA,O,0.0,4700.0,0.0,0.0,0.0,0.0,0.0,67.01,0.0
H4GA07275,"CRISWELL, JEFF",House,REP,GA,C,7040.0,7040.0,40.0,0.0,7000.0,0.0,0.0,0.0,0.0
H2GA08095,"BUTLER, DARRIUS MAURICE",House,DEM,GA,C,16292.11,16292.11,16292.11,0.0,0.0,0.0,0.0,0.0,0.0
H4GA08117,"LASTER, JUSTIN",House,DEM,GA,C,405.0,405.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0
H4GA08125,"WATKINS, VINSON",House,DEM,GA,C,5433.0,5252.81,112.0,0.0,0.0,1.0,0.0,201.19,5320.0
H8GA08118,"COOPER, JAMES L III",House,DEM,GA,C,80.0,81.13,0.0,80.0,0.0,0.0,0.0,0.0,1230.0
H0GA08099,"SCOTT, JAMES AUSTIN",House,REP,GA,I,1239044.5,989842.4,526832.06,0.0,0.0,657150.0,0.0,980165.55,0.0
H2GA08079,"MOSLEY, MARK",House,LIB,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H4GA14040,"CASH, TAMBREI",House,DEM,GA,C,61660.34,60994.1,61472.16,0.0,0.0,188.18,0.0,16.68,0.0
H8GA09058,"MCCALL, JOSHUA BRAXTON",House,DEM,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715.26,0.0
H0GA09246,"CLYDE, ANDREW",House,REP,GA,I,563056.1,491877.34,389686.1,0.0,46500.0,126750.0,0.0,95984.11,1308863.64
H0GA10228,"CATES, CHRISTOPHER U MD",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.11,250000.0
H2GA09242,"HOWARD, JON GREGORY",House,REP,GA,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.03,8639.25
H2GA10208,"HATCHER, PHYLLIS D",House,DEM,GA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-343.38,0.0
H2GA10273,"FORE, JESSICA ALLISON",House,DEM,GA,C,10742.0,12637.49,10463.0,220.0,0.0,0.0,0.0,-1722.16,0.0
H4GA10113,"DOHERTY, ALEXANDRA JANE",House,DEM,GA,C,240455.79,210821.81,225180.79,15275.0,0.0,0.0,0.0,26824.85,0.0
H0GA07125,"HICE, JODY",House,REP,GA,I,0.0,2203.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA10117,"SIMPSON, STEPHEN K MR.",House,REP,GA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H2GA10166,"BARR, TIMOTHY",House,REP,GA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.06,81168.77
H2GA10281,"JONES, VERNON",House,REP,GA,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0
H4GA10071,"COLLINS, MICHAEL A JR",House,REP,GA,I,1713411.61,1313288.15,1233349.27,0.0,0.0,371350.0,0.0,597195.09,286941.43
