CMTE_ID,CMTE_NM,CMTE_TP,CMTE_DSGN,TTL_RECEIPTS,TTL_DISB,INDV_CONTRIB,OTHER_POL_CMTE_CONTRIB,CAND_CONTRIB,CAND_LOANS,CONTRIB_TO_OTHER_CMTE,IND_EXP,COH_COP,DEBTS_OWED_BY,CVG_END_DT,CMTE_TP_DESC,CATEGORY
C00438481,COLE COMBINED COMMITTEE,N,J,438769.36,301943.99,407669.36,31100.0,0.0,0.0,0.0,0.0,141969.41,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00438721,WE THE PEOPLE PAC,Q,D,0.0,607.73,0.0,0.0,0.0,0.0,0.0,0.0,1007.54,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00438747,LIFE AND LIBERTY PAC INC,Q,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17719.47,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00438754,ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC),Q,B,490104.02,630047.71,392160.17,0.0,0.0,0.0,240576.25,0.0,451199.34,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00438978,IOWA RENEWABLE FUELS ASSOCIATION PAC - IRFA PAC,Q,U,84167.5,55500.0,82204.5,1963.0,0.0,0.0,20500.0,0.0,132214.25,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439216,ENTERTAINMENT SOFTWARE ASSOCIATION PAC (ESA PAC),Q,B,35847.6,32000.0,35847.6,0.0,0.0,0.0,32000.0,0.0,29008.63,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439265,OHIO POULTRY ASSOCIATION POLITICAL ACTION COMMITTEE,Q,U,6369.14,24061.35,5758.75,0.0,0.0,0.0,6500.0,0.0,12239.26,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439323,REPUBLIC NATIONAL DISTRIBUTING COMPANY POLITICAL ACTION COMMITTEE,N,U,0.0,11500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/12/2023,PAC - Nonqualified,Traditional PACs
C00439398,TEXAS FIRST PAC,Q,D,165291.82,141428.52,68505.0,95500.0,0.0,0.0,15000.0,0.0,59584.0,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439521,AMERICAN SECURITY PAC,Q,D,607631.46,686440.72,208795.2,339500.0,0.0,0.0,400000.0,0.0,79490.19,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439646,DEMOCRATS OF ORANGE COUNTY POLITICAL ACTION COMMITTEE (DEMOC PAC),Q,U,136226.58,136249.7,131480.44,217.0,0.0,0.0,114000.0,0.0,6272.78,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00439992,KEYSTONE AMERICA PAC,Q,D,1158413.42,1076378.92,157600.0,534700.0,0.0,0.0,455000.0,0.0,118773.77,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00440032,PROMOTING OUR REPUBLICAN TEAM PAC,Q,D,5695.0,51429.49,695.0,5000.0,0.0,0.0,10000.0,0.0,1470.69,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00440347,INDIANA MANUFACTURERS ASSOCIATION PAC,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00440453,GAINWELL HOLDING CORP. POLITICAL ACTION COMMITTEE (GAINWELL PAC),Q,B,15710.84,66719.0,13481.39,0.0,0.0,0.0,14500.0,0.0,16927.88,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00440644,SAN FRANCISCO REPUBLICAN COUNTY CENTRAL COMMITTEE,X,U,186461.39,186287.18,150543.1,8700.0,0.0,0.0,11185.01,0.0,3381.17,0.0,12/31/2024,Party - Nonqualified,Party Committees
C00440651,DENBURY INC POLITICAL COMMITTEE,Q,U,45804.73,50975.66,41440.25,0.0,0.0,0.0,32383.42,0.0,0.0,0.0,09/30/2024,PAC - Qualified,Traditional PACs
C00440826,INVESTMENT ADVISER ASSOCIATION POLITICAL ACTION COMMITTEE (IAA-PAC),Q,U,71453.31,51614.95,41400.0,30000.0,0.0,0.0,50000.0,0.0,63174.1,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441089,GLANBIA FOODS INC PAC,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539.0,0.0,12/31/2023,PAC - Nonqualified,Traditional PACs
C00441311,"CNG HOLDINGS, INC. PAC",Q,B,151441.01,124800.0,151441.01,0.0,0.0,0.0,65300.0,0.0,38813.19,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441568,GOOOH NATIONAL COMMITTEE,Q,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24917.7,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441733,TAKEDA PHARMACEUTICALS AMERICA INC. POLITICAL ACTION COMMITTEE,Q,B,298453.08,293183.82,291953.08,0.0,0.0,0.0,289500.0,0.0,83701.02,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441808,AMERICAN KENNEL CLUB,Q,U,73946.36,86613.68,73946.36,0.0,0.0,0.0,67800.0,0.0,18062.66,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441949,JSTREETPAC,Q,B,14581366.79,14487287.18,14565127.47,0.0,0.0,0.0,14398383.78,0.0,143677.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00441980,"GLOBAL PAYMENTS, INC. PAC (GLOBAL PAYMENTS PAC)",Q,B,52591.5,53500.5,50591.5,0.0,0.0,0.0,38500.0,0.0,24278.78,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442020,ENVIRONMENT AMERICA INC. VOTER ACTION (ABBV. 'ENVIRONMENT AMERICA VOTER ACTION'),Q,U,310501.3,595949.65,310501.3,0.0,0.0,0.0,580694.6,0.0,1065294.52,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442046,BUTTERBALL POLITICAL ACTION COMMITTEE INC,Q,B,9041.45,13085.28,8480.0,0.0,0.0,0.0,12500.0,0.0,70174.11,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442251,FUTURE DEMOCRATS OF AMERICA,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00442319,REPUBLICAN MAJORITY CAMPAIGN,Q,U,0.0,324.7,0.0,0.0,0.0,0.0,0.0,0.0,633.88,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442368,COMMON VALUES PAC,Q,D,1329288.61,1647065.33,218100.0,927968.78,0.0,0.0,915000.0,0.0,444691.88,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442434,"QURATE RETAIL, INC. PAC",Q,U,0.0,11275.29,0.0,0.0,0.0,0.0,10000.0,0.0,39580.34,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442624,FIRST DISTRICT REPUBLICAN COMMITTEE,X,U,5080.0,5512.12,4480.0,600.0,0.0,0.0,0.0,0.0,5598.72,0.0,12/31/2024,Party - Nonqualified,Party Committees
C00442897,EQUALITY CINCINNATI POLITICAL ACTION COMMITTEE,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.62,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00442905,GARNEY HOLDING CO. PAC,Q,U,174764.0,126500.0,173764.0,0.0,0.0,0.0,126500.0,0.0,211416.2,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442913,BURNS AND MCDONNELL INC. PAC,Q,B,575808.0,497557.78,537536.0,0.0,0.0,0.0,492500.0,0.0,363194.71,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00442996,ASSOCIATION OF EQUIPMENT MANUFACTURERS PAC,Q,B,234043.0,260243.86,223043.0,11000.0,0.0,0.0,251000.0,0.0,207865.43,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00443119,ORANGE COUNTY REPUBLICAN EXECUTIVE COMMITTEE,Y,U,330827.56,316570.38,250396.38,46376.7,0.0,0.0,0.0,0.0,19540.23,0.0,12/31/2024,Party - Qualified,Party Committees
C00443168,INTERCONTINENTAL EXCHANGE INC PAC,Q,B,48250.04,193500.0,48250.04,0.0,0.0,0.0,188500.0,0.0,186519.22,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00443671,"MICRON TECHNOLOGY, INC. EMPLOYEE PAC",Q,B,107267.24,113340.08,107267.24,0.0,0.0,0.0,111900.0,0.0,49536.08,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00443705,DEMOCRACY MATTERS,Q,U,1543.35,1343096.0,0.0,0.0,0.0,0.0,85500.0,0.0,305307.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00443739,ADEIA INC POLITICAL ACTION COMMITTEE (ADEIA PAC),N,U,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,20718.69,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00443895,WESTERN IOWA ENERGY LLC PAC,Q,U,11236.01,15650.0,11336.01,0.0,0.0,0.0,6500.0,0.0,8725.12,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00443937,AFOGNAK NATIVE CORPORATION-ALUTIIQ PAC,N,U,3300.0,1150.0,3300.0,0.0,0.0,0.0,1000.0,0.0,46075.14,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00444117,DEMOCRATIC CLUB OF WEST ORANGE COUNTY,N,U,18373.95,21997.63,17410.62,963.33,0.0,0.0,1175.0,0.0,7667.57,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00444430,"THE PETROLEUM ALLIANCE OF OKLAHOMA, INC. PAC (PETROLEUM ALLIANCE PAC)",Q,U,239013.7,124308.18,206650.0,29500.0,0.0,0.0,28130.98,0.0,151632.03,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00444539,NATIONAL ASPHALT PAVEMENT ASSOCIATION POLITICAL ACTION COMMITTEE (NAPA-PAC),Q,B,152976.25,174377.44,116476.25,36500.0,0.0,0.0,173500.0,0.0,43485.91,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00444752,NEBRASKA FARM BUREAU FEDERATION,Q,B,85138.04,73294.28,85138.04,0.0,0.0,0.0,48250.0,0.0,51577.86,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00444885,ASTELLAS US LLC PAC (ASTELLAS PAC),Q,B,422670.52,453088.31,418670.52,0.0,0.0,0.0,356250.0,0.0,223806.17,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00445080,"PATRIOT PAC, INC",Q,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00445379,MAKING AMERICA PROSPEROUS PAC,Q,D,0.0,24187.95,0.0,0.0,0.0,0.0,10000.0,0.0,3974.71,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00445593,OUTDOOR INDUSTRY ASSOCIATION PAC,Q,B,300.0,1198.8,300.0,0.0,0.0,0.0,0.0,0.0,5711.39,19.95,12/31/2024,PAC - Qualified,Traditional PACs
C00445809,GENERAL CONTRACTORS ASSOCIATION OF NEW YORK INC. PAC - FEDERAL,N,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4925.94,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00445817,"AMERICAN COLLEGE OF RADIATION ONCOLOGY, INC. POLITICAL ACTION COMMITEE (ACRO PAC)",Q,U,40865.0,29853.95,40865.0,0.0,0.0,0.0,28334.0,0.0,20565.47,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00445981,POLSINELLI PAC,Q,U,123714.6,97000.0,123714.6,0.0,0.0,0.0,89000.0,0.0,135316.75,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00446237,NATIONAL NURSES UNITED PAC - A FUND FOR A HEALTHY AMERICA,Q,B,156656.6,157897.53,156656.6,0.0,0.0,0.0,155500.0,0.0,33361.0,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00446294,JCM PROPERTIES LP PAC,N,U,14800.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,10117.63,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00446393,ASSOCIATION OF NUTRITION & FOODSERVICE PROFESSIONALS POLITICAL ACTION COMMITTEE/ANFP PAC,Q,U,2274.5,3000.0,2274.5,0.0,0.0,0.0,3000.0,0.0,8625.52,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00446674,WESTERN SUGAR COOPERATIVE PAC,Q,U,331869.09,263725.91,328869.09,0.0,0.0,0.0,263000.0,0.0,81550.3,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00446906,KS COMMITTEE,N,U,550.0,60918.19,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,04/12/2023,PAC - Nonqualified,Traditional PACs
C00446948,"ENGINEERING AND SOFTWARE SYSTEMS SOLUTIONS, INC. PAC",Q,U,270000.0,170500.0,270000.0,0.0,0.0,0.0,170500.0,0.0,231770.6,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00447185,LAGUNA WOODS DEMOCRATIC CLUB,W,U,63056.06,78058.71,62142.0,0.0,0.0,0.0,30644.0,0.0,45297.33,0.0,12/31/2024,PAC with Non-Contribution Account - Qualified,Traditional PACs
C00447201,DEMOCRATIC CLUB OF SANTA MARIA VALLEY,N,U,22116.5,25689.17,20076.5,540.0,0.0,0.0,75.0,0.0,2161.8,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00447235,ASIAN PACIFIC AMERICANS FOR PROGRESS PAC,O,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.32,18000.0,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00447284,NATIONAL ASSOCIATION OF PROFESSIONAL EMPLOYER ORGANIZATIONS (NAPEO PAC),Q,B,249439.36,274429.36,239432.36,10000.0,0.0,0.0,255500.0,0.0,113798.46,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00447524,NEW JERSEY THOROUGHBRED ASSOCIATION (THORO PAC FEDERAL),N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.14,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00447565,FINSECA PAC,Q,B,1236973.71,962442.89,1135975.1,20000.0,0.0,0.0,887000.0,0.0,987717.57,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448001,DEMOCRATS UNITED TO CHANGE AND HOPE PAC,Q,D,71095.4,67857.3,0.0,69500.0,0.0,0.0,23000.0,0.0,38413.67,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448324,SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE,Q,B,26343.9,39439.37,25954.53,0.0,0.0,0.0,32500.0,0.0,101098.46,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448373,HUCK PAC,Q,U,11403833.58,12557915.9,11398542.04,3299.36,0.0,0.0,1327500.0,0.0,12303.1,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448449,"UNISON MARKETPLACE, INC. ACQUISITION AND REFORM PAC",N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00448696,SENATE CONSERVATIVES FUND,Q,U,14243278.09,13562153.61,14233607.86,0.0,0.0,0.0,5815515.06,5461558.22,1748909.98,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448746,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 57 POLITICAL ACTION FUND,Q,U,72654.06,36918.74,70834.36,0.0,0.0,0.0,36500.0,0.0,94766.43,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00448779,ADVANCED CONCEPTS AND TECHNOLOGIES INTERNATIONAL LLC POLITICAL ACTION COMMITTEE,N,U,,,,,,,,,,,,PAC - Nonqualified,Traditional PACs
C00448852,BARCLAYS GROUP US INC. POLITICAL ACTION COMMITTEE,Q,B,231546.61,135158.9,227546.61,0.0,0.0,0.0,135158.9,0.0,223648.2,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00449009,HISPANIC LEADERSHIP FUND POLITICAL ACTION COMMITTEE,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00449165,CINTAS CORPORATION PARTNERS PAC,Q,U,35941.48,60372.28,35457.12,0.0,0.0,0.0,34500.0,0.0,24767.38,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00449298,INTERNATIONAL UNION OF OPERATING ENGINEERS STATIONARY ENGINEERS LOCAL 39 FEDERAL PAC,Q,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76722.82,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00449512,ILLINOIS DEMOCRATIC COUNTY CHAIRS' ASSOCIATION,Y,U,27665.0,33611.26,26215.0,1290.0,0.0,0.0,4501.0,0.0,9266.33,0.0,12/31/2024,Party - Qualified,Party Committees
C00449538,NATIONAL ASSOCIATION OF ADDICTION TREATMENT PROVIDERS,Q,U,16149.0,13638.49,14449.0,0.0,0.0,0.0,7500.0,0.0,74131.12,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00449546,BROOKSHIRE GROCERY COMPANY PAC,N,U,135013.32,30857.0,130013.32,0.0,0.0,0.0,23600.0,0.0,105506.32,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00449645,TRI-VALLEY UNITED DEMOCRATIC CAMPAIGN,N,U,8989.59,10041.91,5784.59,3100.0,0.0,0.0,0.0,0.0,5940.21,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00449686,REPUBLICAN PARTY OF MADERA COUNTY (FED.),Y,U,138246.52,103526.29,87977.91,7250.0,0.0,0.0,0.0,0.0,66129.37,0.0,12/31/2024,Party - Qualified,Party Committees
C00449926,AMERICAN FUTURE FUND POLITICAL ACTION,W,U,5600.98,13800.3,5600.0,0.0,0.0,0.0,4000.0,0.0,4642.57,55455.0,12/31/2024,PAC with Non-Contribution Account - Qualified,Traditional PACs
C00450056,INDEPENDENCE BLUE CROSS LLC PAC,Q,B,489617.94,461713.15,485876.74,0.0,0.0,0.0,133150.0,0.0,93341.22,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450072,WEST VIRGINIA BANKERS ASSOCIATION PAC,Q,U,183576.78,159464.0,179912.41,0.0,0.0,0.0,0.0,0.0,251946.81,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450098,WOMENCOUNT PAC,V,U,2480325.72,1506196.95,176846.42,300.0,0.0,0.0,5000.0,0.0,981953.94,52982.83,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00450189,PLS FINANCIAL SVCS INC GOOD NEIGHBOR  POLITICAL ACTION COMMITTE (PLS GOOD NEIGHBOR PAC),Q,U,48460.0,33296.17,44960.0,0.0,0.0,0.0,32534.46,0.0,39100.74,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450239,PREMIUM CIGAR ASSOCIATION POLITICAL ACTION COMMITTEE (PREMIUM CIGAR PAC),Q,B,35359.86,51580.35,25359.86,10000.0,0.0,0.0,52253.02,0.0,84183.7,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450288,RENAISSANCE HEALTH SERVICE CORPORATION POLITICAL ACTION COMMITTEE,Q,U,71498.25,56528.41,66730.0,0.0,0.0,0.0,6750.0,0.0,14969.84,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450320,INVEST IN A STRONG AND SECURE AMERICA,Q,D,188121.27,201297.87,20000.0,28000.0,0.0,0.0,166000.0,3115.44,45606.05,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450429,SOUTH TEXANS' PROPERTY RIGHTS ASSOCIATION FEDPAC,N,U,0.0,5470.0,0.0,0.0,0.0,0.0,5300.0,0.0,8169.8,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00450577,DEMOCRATS TIME IN NEVADA,Q,D,69399.77,67578.79,19600.0,47500.0,0.0,0.0,55556.3,0.0,86778.19,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450692,POET PAC,Q,B,1003000.84,960685.94,935577.27,0.0,0.0,0.0,727000.0,0.0,665925.74,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450734,TIDEWATER HOLDINGS INC PAC,N,U,0.0,8315.0,0.0,0.0,0.0,0.0,6645.0,0.0,-2300.0,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00450866,"CONCORDIA POLITICAL ACTION COMMITTEE, INC.",Q,U,47489.85,50000.0,47474.44,0.0,0.0,0.0,47500.0,0.0,3423.84,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450916,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),Q,B,303079.27,421721.59,282065.0,0.0,0.0,0.0,407600.0,0.0,555780.44,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00450965,"SIEMENS HEALTHINEERS PAC (THE EMPLOYEE FUNDED POLITICAL ACTION COMMITTEE OF SIEMENS MEDICAL SOLUTIONS USA, INC.)",Q,B,97029.3,80009.25,74803.57,0.0,0.0,0.0,80000.0,0.0,25070.91,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451088,PLUMBERS LOCAL 98 POLITICAL ACTION COMMITTEE,Q,U,4704.61,13053.34,4704.61,0.0,0.0,0.0,12000.0,0.0,16727.17,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451153,GRIDIRON-PAC,Q,B,732995.74,853529.74,722041.95,0.0,0.0,0.0,774500.0,0.0,1265180.19,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451351,"NEW ERA CAP COMPANY, INC PAC",N,U,0.0,6098.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/03/2024,PAC - Nonqualified,Traditional PACs
C00451518,CROWE PAC,Q,U,269578.31,294074.18,269525.0,0.0,0.0,0.0,259000.0,0.0,386702.47,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451575,SUNPOWER CORPORATION POLITICAL ACTION COMMITTEE (SUNPOWER PAC),Q,U,10355.0,8696.47,10355.0,0.0,0.0,0.0,8500.0,0.0,16931.44,0.0,07/31/2024,PAC - Qualified,Traditional PACs
C00451583,WOLVERINE PAC,Q,D,224800.0,157768.87,53300.0,113000.0,0.0,0.0,78000.0,0.0,78267.42,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451757,"RAYONIER, INC. GOOD GOVERNMENT COMMITTEE",Q,U,116650.22,86000.0,114150.22,0.0,0.0,0.0,86000.0,0.0,110236.71,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00451781,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,Q,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25669.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452037,GUARANTY BANK & TRUST  POLITICAL ACTION COMMITTEE,Q,U,28329.84,47520.0,28329.84,0.0,0.0,0.0,45500.0,0.0,65939.03,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452052,"ENDO, INC. POLITICAL ACTION COMMITTEE (ENDO PAC)",Q,B,85191.0,288040.0,85191.0,0.0,0.0,0.0,288000.0,0.0,99078.53,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452276,PODER PAC,W,B,147069.0,207810.11,62511.0,31000.0,0.0,0.0,58000.0,0.0,199714.68,0.0,12/31/2024,PAC with Non-Contribution Account - Qualified,Traditional PACs
C00452383,FAMILY RESEARCH COUNCIL ACTION POLITICAL ACTION COMMITTEE,Q,B,32323.1,15000.0,32323.0,0.0,0.0,0.0,12000.0,0.0,43572.94,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452482,REPUBLICAN PARTY OF CUYAHOGA COUNTY FEDERAL CAMPAIGN COMMITTEE,Y,U,105604.0,102309.3,69809.0,34595.0,0.0,0.0,0.0,0.0,3429.3,0.0,12/31/2024,Party - Qualified,Party Committees
C00452490,COLLEGE DEMOCRATS OF NEW YORK,N,U,2513.87,1740.01,1763.87,750.0,0.0,0.0,0.0,0.0,5568.39,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00452581,COPART INC POLITICAL ACTION COMMITTEE (COPART PAC),Q,U,180000.0,172500.0,180000.0,0.0,0.0,0.0,136500.0,0.0,168472.0,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452748,GREATER OPPORTUNITIES FOR LEADERSHIP DEVELOPMENT (GOLD PAC),N,B,94500.0,82134.9,0.0,93500.0,0.0,0.0,32500.0,0.0,92985.4,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00452755,EDP RENEWABLES NORTH AMERICA LLC PAC (AKA EDPR NA PAC),Q,U,107373.34,95863.98,107373.34,0.0,0.0,0.0,23500.0,0.0,37804.85,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452763,NEW SOUTH LEADERSHIP PAC,Q,D,177668.85,50064.77,0.0,5000.0,0.0,0.0,7000.0,0.0,173148.22,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00452847,SCHLEP LABS,O,U,550506.01,320884.08,50404.0,500000.0,0.0,0.0,0.0,0.0,229673.09,187444.14,12/31/2024,Super PAC (Independent Expenditure Only),Super PACs
C00452854,NEWAYGO COUNTY DEMOCRATIC EXECUTIVE COMMITTEE,Y,U,80831.47,73212.76,73716.39,30.0,0.0,0.0,500.0,0.0,19212.1,0.0,12/31/2024,Party - Qualified,Party Committees
C00452961,FRIENDS OF WAYNE STATE,Q,U,12200.0,7128.02,12200.0,0.0,0.0,0.0,500.0,250.0,6843.17,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00453076,SECOND CONGRESSIONAL DISTRICT REPUBLICAN PARTY OF MINNESOTA,Y,U,25900.0,21515.0,0.0,900.0,0.0,0.0,1000.0,2500.0,6950.76,0.0,12/31/2024,Party - Qualified,Party Committees
C00453290,CONNECTICUT ASSOCIATION OF OPTOMETRISTS INC PAC; THE,Q,U,25255.0,5648.23,25255.0,0.0,0.0,0.0,3000.0,0.0,65382.21,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00453563,MISSOURI RENEWABLE FUELS ASSOCIATION FEDERAL PAC,Q,U,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5769.97,0.0,12/31/2024,PAC - Qualified,Traditional PACs
C00453571,GOVERNMENT AFFAIRS COMMITTEE OF AXIS SPECIALTY US SERVICES INC,N,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,0.0,12/04/2024,PAC - Nonqualified,Traditional PACs
C00453688,JE DUNN CONSTRUCTION GROUP INC PAC,N,U,0.0,2000.0,0.0,0.0,0.0,0.0,2000.0,0.0,742.34,0.0,12/31/2024,PAC - Nonqualified,Traditional PACs
C00453704,EMGAGE FEDERAL POLITICAL ACTION COMMITTEE,V,U,601837.25,637731.67,14850.0,25000.0,0.0,0.0,10500.0,589087.96,22676.68,0.0,12/31/2024,PAC with Non-Contribution Account - Nonqualified,Traditional PACs
C00453712,YOLO COUNTY DEMOCRATIC CENTRAL COMMITTEE - FEDERAL ACCOUNT,X,U,66456.94,58710.05,33888.59,9684.0,0.0,0.0,2250.0,0.0,18236.19,0.0,12/31/2024,Party - Nonqualified,Party Committees
C00454074,TEAPARTYEXPRESS.ORG,Q,U,1461351.64,1606507.59,1402729.54,0.0,0.0,0.0,12850.0,0.0,31947.17,491104.22,12/31/2024,PAC - Qualified,Traditional PACs
C00454132,CAPITAL COUNTY PAC,N,U,0.0,4998.54,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,03/22/2024,PAC - Nonqualified,Traditional PACs
C00454140,TURKISH AMERICAN HERITAGE POLITICAL ACTION COMMITTEE - TURKISHPAC,Q,U,20100.37,20723.5,20100.0,0.0,0.0,0.0,20175.0,0.0,714.1,0.0,12/31/2024,PAC - Qualified,Traditional PACs
